Platform,ID,Title,Members,Views,Likes,Comments,Favorites,Shares,Date,URL
YOUTUBE,7dTxm3AByV4,리즈를 위한 왕좌👑｜2025 THE FACT MUSIC AWARDS BEHIND PREVIEW,LIZ,261000,10885,165,,,2025-10-21,https://www.youtube.com/shorts/7dTxm3AByV4
YOUTUBE,0A38_YPezJA,삐빅 - -`♡´ #IVE #아이브 #GAEUL #가을 #IVE_SECRET #삐빅 #Shorts,GAEUL,334000,18526,291,,,2025-10-23,https://www.youtube.com/shorts/0A38_YPezJA
YOUTUBE,Tlx8i4WGov0,IVE WORLD TOUR ＜SHOW WHAT I AM＞ D-6 🩶 💻✩°｡⋆⸜ 🎧✩°｡⋆⸜ 🤫 #IVE #아이브 #Shorts,GROUP/UNKNOWN,344000,19354,360,,,2025-10-25,https://www.youtube.com/shorts/Tlx8i4WGov0
YOUTUBE,2rqAkGH57rE,폭주하는 베스트 트렌드 리더 🏆💨 #IVE #아이브 #REI #레이 #틱톡어워즈 #틱톡어워즈2025 #TikTokAwardsKR2025 #Shorts,REI,166000,12435,242,,,2025-10-25,https://www.youtube.com/shorts/2rqAkGH57rE
YOUTUBE,7Dk-uTLNCS0,IVE WORLD TOUR ＜SHOW WHAT I AM＞ D-5 🩶 🚶‍♀️🔜🎶🫵💌💕 #IVE #아이브 #ANYUJIN #안유진 #Shorts,YUJIN,433000,22066,339,,,2025-10-26,https://www.youtube.com/shorts/7Dk-uTLNCS0
YOUTUBE,E1NbfJDrbgA,나는 동ㅅ..🫸 #IVE #아이브 #ANYUJIN #안유진 #LEESEO #이서 #Shorts,YUJIN/LEESEO,2500000,43060,482,,,2025-10-26,https://www.youtube.com/shorts/E1NbfJDrbgA
YOUTUBE,7zQLyXU1fUI,리즈의 촉촉한 하루🫧｜LIZ X 에스네이처 BEHIND PREVIEW #Shorts,LIZ,254000,16373,273,,,2025-10-26,https://www.youtube.com/shorts/7zQLyXU1fUI
YOUTUBE,ecTNGJ8Q6II,✋🕖🙅‍♀️ #IVE #아이브 #REI #레이 #Shorts,REI,272000,17376,236,,,2025-10-26,https://www.youtube.com/shorts/ecTNGJ8Q6II
YOUTUBE,z9l503Up8Ec,다이브! 레이가 틱톡어워즈에 있는데 ?! #IVE #아이브 #REI #레이 #틱톡어워즈 #틱톡어워즈2025 #TikTokAwardsKR2025 #Shorts,REI,233000,12397,153,,,2025-10-26,https://www.youtube.com/shorts/z9l503Up8Ec
YOUTUBE,d-y-mWKhAq0,𝐓𝐢𝐤𝐓𝐨𝐤 𝐀𝐰𝐚𝐫𝐝𝐬 𝐊𝐨𝐫𝐞𝐚 𝟐𝟎𝟐𝟓 𝒊𝒏 𝑹𝒆𝒊’𝒔 𝒉𝒆𝒂𝒓𝒕 ‎♡ྀིও˖ #IVE #REI #틱톡어워즈 #틱톡어워즈2025 #TikTokAwardsKR2025,REI,302000,17882,290,,,2025-10-26,https://www.youtube.com/shorts/d-y-mWKhAq0
YOUTUBE,h0fFXmyvlAw,IVE WORLD TOUR ＜SHOW WHAT I AM＞D-5 🩶⋆˚࿔ my energy is dive 𝜗𝜚˚⋆ #IVE #아이브 #GAEUL #가을 #Shorts,GAEUL,648000,28332,262,,,2025-10-26,https://www.youtube.com/shorts/h0fFXmyvlAw
YOUTUBE,RP6NWUGE-Ms,IVE WORLD TOUR ＜SHOW WHAT I AM＞ D-4 🩶 Busy cat ₍^˶ ╸𖥦  ╸˵^₎⟆ #IVE #아이브 #REI #레이 #Shorts,REI,415000,18493,248,,,2025-10-27,https://www.youtube.com/shorts/RP6NWUGE-Ms
YOUTUBE,SGckngqYVrI,ᴏᴋ👌 ͗ ͗ ͗ ͗ 💗 #IVE #아이브 #LIZ #리즈 #LEESEO #이서 #프린세스캐치티니핑 #캐치티니핑 #티니핑 #Shorts,LIZ/LEESEO,447000,25567,462,,,2025-10-27,https://www.youtube.com/shorts/SGckngqYVrI
YOUTUBE,1NX1J6JdXwY,IVE WORLD TOUR ＜SHOW WHAT I AM＞ D-4 🩶 𓊆ྀི❤︎𓊇ྀི #IVE #아이브 #JANGWONYOUNG #장원영 #Shorts,WONYOUNG,2500000,108461,1400,,,2025-10-27,https://www.youtube.com/shorts/1NX1J6JdXwY
YOUTUBE,EdWFJCAdDKM,IVE WORLD TOUR ＜SHOW WHAT I AM＞ D-3 🩶🪄･ﾟ✧*:･ﾟ✧ #IVE #아이브 #LIZ #리즈 #Shorts,LIZ,370000,20829,402,,,2025-10-28,https://www.youtube.com/shorts/EdWFJCAdDKM
YOUTUBE,gIs4JA210zc,IVE WORLD TOUR ＜SHOW WHAT I AM＞ D-3 🩶 ⋆˚｡⋆୨୧˚I'm ready⋆˚｡⋆୨୧˚ #IVE #아이브 #LEESEO #이서 #Shorts,LEESEO,593000,30076,366,,,2025-10-28,https://www.youtube.com/shorts/gIs4JA210zc
YOUTUBE,qihW1Z30CDQ,your heart 삐͙͛-빅͙͛ ˗ˋˏ♡ˎˊ˗ #IVE #아이브 #GAEUL #가을 #삐빅 #Shorts,GAEUL,293000,16170,204,,,2025-10-29,https://www.youtube.com/shorts/qihW1Z30CDQ
YOUTUBE,S1Eu3fE8ANI,IVE WORLD TOUR ＜SHOW WHAT I AM＞ Rehearsal #IVE #아이브 #Shorts,GROUP/UNKNOWN,277000,14277,222,,,2025-10-29,https://www.youtube.com/shorts/S1Eu3fE8ANI
YOUTUBE,oScqjklC84Y,IVE WORLD TOUR ＜SHOW WHAT I AM＞ D-2 🩶 📱 ༘₊˚ 💌 ⋆ ೃ࿔ #IVE #아이브 #Shorts,GROUP/UNKNOWN,395000,19454,243,,,,https://www.youtube.com/shorts/oScqjklC84Y
YOUTUBE,mqasM5JO65c,IVE WORLD TOUR ＜SHOW WHAT I AM＞ D-1 🩶⋆🔥․ ‧⁺ ☾⋆⁺₊⋆🔥 ․ ‧˚* #IVE #아이브 #Shorts,GROUP/UNKNOWN,647000,31760,430,,,2025-10-30,https://www.youtube.com/shorts/mqasM5JO65c
YOUTUBE,9Tp6DpcEugo,IVE WORLD TOUR ＜SHOW WHAT I AM＞ DIVE를 얼마나 사랑하는지 이번 투어를 통해 보여줄게 ₊·—̳͟͞͞♡ #IVE #아이브 #Shorts,GROUP/UNKNOWN,399000,18974,268,,,,https://www.youtube.com/shorts/9Tp6DpcEugo
YOUTUBE,THq712G-wI8,🥀🖤 #IVE #아이브 #ANYUJIN #안유진 #Shorts,YUJIN,821000,38777,691,,,2025-11-03,https://www.youtube.com/shorts/THq712G-wI8
YOUTUBE,9SmfcouC5G8,버튼을 눌러 꾹 〰️😆 삐빅 (♥beats) 안무 브이로그 PREVIEW #Shorts,GROUP/UNKNOWN,587000,28546,303,,,,https://www.youtube.com/shorts/9SmfcouC5G8
YOUTUBE,gNqmBM5GpU4,To Me From Me (Prod. TABLO) Covered by IVE REI #IVE #아이브 #REI #레이 #Shorts,REI,396000,22828,353,,,,https://www.youtube.com/shorts/gNqmBM5GpU4
YOUTUBE,Y98YEu36A7I,IVE WORLD TOUR ＜SHOW WHAT I AM＞ ˗ˋˏ𝑺𝑯𝑶𝑾 𝑾𝑯𝑨𝑻 𝑰 𝑨𝑴ˎˊ˗ #IVE #아이브 #Shorts,GROUP/UNKNOWN,282000,16348,175,,,2025-11-06,https://www.youtube.com/shorts/Y98YEu36A7I
YOUTUBE,gCKeQuWeHzk,IVE WORLD TOUR ＜SHOW WHAT I AM＞ 💫 Forever with DIVE 💫 #IVE #아이브 #Shorts,GROUP/UNKNOWN,302000,16233,238,,,2025-11-06,https://www.youtube.com/shorts/gCKeQuWeHzk
YOUTUBE,_Mm5oeT2o3A,DIVE 힘을 내 이만큼 왔잖아 (ง'̀-'́)ง #IVE #아이브 #Shorts,GROUP/UNKNOWN,1200000,40733,627,,,,https://www.youtube.com/shorts/_Mm5oeT2o3A
YOUTUBE,JqGNzaMv9CA,💬 수능까지 이제 하루밖에 안 남았다!  지금 #IVE #아이브 #Shorts,GROUP/UNKNOWN,362000,18079,321,,,2025-11-12,https://www.youtube.com/shorts/JqGNzaMv9CA
YOUTUBE,yFMWDi0F8KU,원영이와 함께하는 런던 산책💚｜짧지만 알차게 녕토끼의 쫑알쫑알 타임 🐰✨ PREVIEW #Shorts,WONYOUNG,415000,,,,,,https://www.youtube.com/shorts/yFMWDi0F8KU
YOUTUBE,SgDrkkpEZ1w,💬 수능이 드디어 끝났다🩷  지금 #IVE #아이브 #Shorts,GROUP/UNKNOWN,629000,23931,439,,,,https://www.youtube.com/shorts/SgDrkkpEZ1w
YOUTUBE,gC7A6qlapME,울퉁불퉁하다 〰️ 울퉁불퉁 🫨 #IVE #아이브 #JANGWONYOUNG #장원영 #LIZ #리즈 #LEESEO #이서 #Shorts,WONYOUNG/LIZ/LEESEO,5800000,,,,,2025-11-17,https://www.youtube.com/shorts/gC7A6qlapME
YOUTUBE,awo9rlb3ZHg,pretty . . . ? (՞o̴̶̷̤  ̫ o̴̶̷̤՞) #IVE #아이브 #GAEUL #가을 #Shorts,GAEUL,542000,26216,451,,,,https://www.youtube.com/shorts/awo9rlb3ZHg
YOUTUBE,IbH38We6l7c,😍👍😜🥰 #IVE #아이브 #REI #레이 #Shorts,REI,1100000,53764,644,,,2025-11-17,https://www.youtube.com/shorts/IbH38We6l7c
YOUTUBE,MJ1AULh1tI0,Note  #1 : VCR & MD SHOOTING | IVE WORLD TOUR 〈SHOW WHAT I AM〉 PREVIEW #Shorts,GROUP/UNKNOWN,416000,18597,259,,,2025-11-18,https://www.youtube.com/shorts/MJ1AULh1tI0
YOUTUBE,_TAy4ManFqA,공포즈가 부릅니다 소녀시대 Gee #IVE #아이브 #REI #레이 #JANGWONYOUNG #장원영 #LIZ #리즈 #Shorts,WONYOUNG/REI/LIZ,4700000,122165,2000,,,2025-11-18,https://www.youtube.com/shorts/_TAy4ManFqA
YOUTUBE,a_fxrf9dBow,밀레와 행복할레이🖤｜REI X MILLET BEHIND PREVIEW #Shorts,REI,358000,19996,252,,,2025-11-22,https://www.youtube.com/shorts/a_fxrf9dBow
YOUTUBE,qZ-VvqscQDs,🤗🥰😘🫣 #IVE #아이브 #LEESEO #이서 #Shorts,LEESEO,577000,32462,585,,,2025-11-24,https://www.youtube.com/shorts/qZ-VvqscQDs
YOUTUBE,erjxX8ycYtI,리즈와 에잇세컨즈의 설레는 첫 만남💓｜LIZ X 8seconds BEHIND PREVIEW #Shorts,LIZ,260000,,,,,2025-11-26,https://www.youtube.com/shorts/erjxX8ycYtI
YOUTUBE,IY6dCuJvnmQ,"Girls, 4️⃣EAT🍴✨ #IVE #아이브 #HappyIVEday #IVE_4th_Anniversary #영원히_아이브_여섯을_간직하길 ❄️ #Shorts",GROUP/UNKNOWN,3200000,,,,,,https://www.youtube.com/shorts/IY6dCuJvnmQ
YOUTUBE,X-Ga4k57-i8,4️⃣👯‍♀️ #IVE #아이브 #HappyIVEday #IVE_4th_Anniversary #영원히_아이브_여섯을_간직하길 ❄️ #Shorts,GROUP/UNKNOWN,1700000,,,,,2025-12-01,https://www.youtube.com/shorts/X-Ga4k57-i8
YOUTUBE,GtGZ4jUAomE,기니 드릴 벌칙이 있습니다 #IVE #아이브 #REI #레이 #Shorts,REI,514000,,,,,,https://www.youtube.com/shorts/GtGZ4jUAomE
YOUTUBE,DKZV9kIZ9JY,Candy 떠샘 🧡 #IVE #아이브 #LEESEO #이서 #Shorts,LEESEO,431000,,,,,2025-12-02,https://www.youtube.com/shorts/DKZV9kIZ9JY
YOUTUBE,t7C6zn8AbvY,4주년 맞이 생각나는 단어 말하기 👉⚡️👈 #IVE #아이브 #GAEUL #가을 #REI #레이 #Shorts,REI/GAEUL,1400000,,,,,,https://www.youtube.com/shorts/t7C6zn8AbvY
YOUTUBE,ESP6LGFWQpA,4주년 맞이 생각나는 단어 말하기 👉⚡️👈 #IVE #아이브 #ANYUJIN #안유진 #LEESEO #이서 #Shorts,YUJIN/LEESEO,2800000,,,,,,https://www.youtube.com/shorts/ESP6LGFWQpA
YOUTUBE,zrE-o89eXMY,4주년 맞이 생각나는 단어 말하기 👉⚡️👈 #IVE #아이브 #JANGWONYOUNG #장원영 #LIZ #리즈 #Shorts,WONYOUNG/LIZ,2500000,,,,,,https://www.youtube.com/shorts/zrE-o89eXMY
YOUTUBE,D9mw81DBxu0,𝒶𝓃ℊℯ𝓁 ꒰໓ ໕꒱ #IVE #아이브 #LEESEO #이서 #Shorts,LEESEO,724000,,,,,,https://www.youtube.com/shorts/D9mw81DBxu0
YOUTUBE,q1jfxnJTSaA,Obsessed with 👭 #IVE #아이브 #REI #레이 #LIZ #리즈 #Shorts,REI/LIZ,331000,,,,,,https://www.youtube.com/shorts/q1jfxnJTSaA
YOUTUBE,Y0lU2DYBkaE,🐱🐾💕 #IVE #아이브 #ANYUJIN #안유진 #LEESEO #이서 #Shorts,YUJIN/LEESEO,674000,,,,,2025-12-07,https://www.youtube.com/shorts/Y0lU2DYBkaE
YOUTUBE,JuTYyJy9RiU,You're mine 🫶 #IVE #아이브 #LIZ #리즈 #Shorts,LIZ,563000,,,,,,https://www.youtube.com/shorts/JuTYyJy9RiU
YOUTUBE,OiC0Se2eBHk,순백의 공주님 녕🤍｜JANGWONYOUNG X BVLGARI BEHIND PREVIEW #Shorts,WONYOUNG,350000,,,,,,https://www.youtube.com/shorts/OiC0Se2eBHk
YOUTUBE,f6gEXjdMMR4,DIVE 🎂💕 #IVE #아이브 #DIVE #다이브 #Shorts,GROUP/UNKNOWN,823000,,,,,2025-12-09,https://www.youtube.com/shorts/f6gEXjdMMR4
YOUTUBE,tuswwu2EQSY,( ’͜’ )ʕ𐭩 ̥ﾟ🍩.⋆ #IVE #아이브 #LEESEO #이서 #Shorts,LEESEO,1100000,,,,,,https://www.youtube.com/shorts/tuswwu2EQSY
YOUTUBE,GPGsUoKLIFo,🚶‍♀️🤨🚶‍♀️🥰 #IVE #아이브 #REI #레이 #Shorts,REI,3000000,,,,,,https://www.youtube.com/shorts/GPGsUoKLIFo
YOUTUBE,gsNXkXZkYp0,📸 a day for DIVE 💗 #IVE #아이브 #DIVE #다이브 #Shorts,GROUP/UNKNOWN,412000,,,,,,https://www.youtube.com/shorts/gsNXkXZkYp0
YOUTUBE,dfLUJgQg140,📸 a day for DIVE 💗 #IVE #아이브 #DIVE #다이브 #Shorts,GROUP/UNKNOWN,362000,,,,,2025-12-09,https://www.youtube.com/shorts/dfLUJgQg140
YOUTUBE,StHRmvKKnP4,가을이의 다이어리 취향 📖 l ﾟ:･*･가을 감성 듬뿍 담긴 2026년 다이어리 문구 하울･:*:･ﾟ l FALL LOG PREVIEW #Shorts,GAEUL,259000,,,,,2025-12-10,https://www.youtube.com/shorts/StHRmvKKnP4
YOUTUBE,z4uL3smBu40,놀기 신청하는 거냥 #IVE #아이브 #LIZ #리즈 #Shorts,LIZ,397000,21512,450,,,,https://www.youtube.com/shorts/z4uL3smBu40
YOUTUBE,Fru7czC_HW4,𝗡𝗢𝗧 𝗖𝗔𝗧 𝗔𝗡𝗬𝗠𝗢𝗥𝗘 ꉂꉂ(-⩊-マ🤏 #IVE #아이브 #LIZ #리즈 #Shorts,LIZ,1800000,,,,,,https://www.youtube.com/shorts/Fru7czC_HW4
YOUTUBE,asaq8Nz2sQY,🎮ヾ👱🏻‍♀️⋆꙳ #IVE #아이브 #REI #레이 #Shorts,REI,508000,,,,,,https://www.youtube.com/shorts/asaq8Nz2sQY
YOUTUBE,0E0TqsfUC3w,add some colors 🎨 #IVE #아이브 #ANYUJIN #안유진 #REI #레이 #Shorts,YUJIN/REI,1600000,,,,,,https://www.youtube.com/shorts/0E0TqsfUC3w
YOUTUBE,Zf77tn6ZSsc,메타 메타 몽 몽 ☺️ #IVE #아이브 #GAEUL #가을 #Shorts,GAEUL,281000,,,,,,https://www.youtube.com/shorts/Zf77tn6ZSsc
YOUTUBE,u6I_5GUFh_Y,🙅‍♀️ CUTE 🙅‍♀️ #IVE #아이브 #GAEUL #가을 #Shorts,GAEUL,1400000,,,,,,https://www.youtube.com/shorts/u6I_5GUFh_Y
YOUTUBE,CiKRNrGFCrY,핑크 공주 옆 천사 옆 예쁨이✨ l 2025 KGMA BEHIND PREVIEW #Shorts,GROUP/UNKNOWN,388000,,,,,,https://www.youtube.com/shorts/CiKRNrGFCrY
YOUTUBE,9mD-o12-zF0,👀➡️🙂⬅️ #IVE #아이브 #LEESEO #이서 #Shorts,LEESEO,372000,,,,,,https://www.youtube.com/shorts/9mD-o12-zF0
YOUTUBE,pLFtqyNyg-A,𝖫𝗈𝗏𝖾 𝗂𝗌 𝖺𝗇 𝗈𝗉𝖾𝗇 𝖽𝗈𝗈𝗋 (๑σ̴̶̷̥́ ₃σ̴̶̷̀)‧₊˟🚪 #IVE #아이브 #LIZ #리즈 #Shorts,LIZ,287000,,,,,,https://www.youtube.com/shorts/pLFtqyNyg-A
YOUTUBE,OkJAAWJlIPI,🩵🦊🐰🐍🩵 #IVE #아이브 #ANYUJIN #안유진 #GAEUL #가을 #LEESEO #이서 #Shorts,YUJIN/GAEUL/LEESEO,3000000,,,,,,https://www.youtube.com/shorts/OkJAAWJlIPI
YOUTUBE,rm9MaMctEgQ,이서를 울린 언니들의 서프라이즈👶💓｜꒰인가 막내 공주 졸업식에 초대합니다꒱｜인기가요 이서 MC 막방 PREVIEW #Shorts,LEESEO,400000,,,,,2025-12-19,https://www.youtube.com/shorts/rm9MaMctEgQ
YOUTUBE,LCWcTme-Di4,miau miau 🐾 #IVE #아이브 #LEESEO #이서 #Shorts,LEESEO,504000,,,,,,https://www.youtube.com/shorts/LCWcTme-Di4
YOUTUBE,w31SvH3-DpI,☃️🎄💝 #IVE #아이브 #LIZ #리즈 #ChristmasMusic #Shorts,LIZ,449000,,,,,,https://www.youtube.com/shorts/w31SvH3-DpI
YOUTUBE,ZOYs_KMgwNE,baby 🎀🫧💗 #IVE #아이브 #LEESEO #이서 #Shorts,LEESEO,686000,,,,,,https://www.youtube.com/shorts/ZOYs_KMgwNE
YOUTUBE,hQRIpCGMayg,학교를 안 가고 노래방을 갔어 #IVE #아이브 #ANYUJIN #안유진 #Shorts,YUJIN,1400000,,,,,,https://www.youtube.com/shorts/hQRIpCGMayg
YOUTUBE,X0kZHZboyHI,和张远前辈一起唱～🧑‍🎄 #IVE #아이브 #GAEUL #가을 #张远 #내눈을보고말해요 #看着我的眼睛说 #Shorts,GAEUL,305000,,,,,,https://www.youtube.com/shorts/X0kZHZboyHI
YOUTUBE,t1pv0Yf84cQ,秋天基础，张远就不基础😆 #IVE #아이브 #GAEUL #가을 #张远 #Shorts,GAEUL,302000,,,,,,https://www.youtube.com/shorts/t1pv0Yf84cQ
YOUTUBE,PH52oxOtz-s,REBEL HEART (Holiday ver.) 🎅🏻ྀི🎄 #IVE #아이브 #2025SBS가요대전 #Shorts,GROUP/UNKNOWN,5100000,,,,,2025-12-25,https://www.youtube.com/shorts/PH52oxOtz-s
YOUTUBE,e2HxqLp8yhw,₊˚⊹♡dessert♡⊹˚₊ #IVE #아이브 #LEESEO #이서 #Shorts,LEESEO,845000,,,,,,https://www.youtube.com/shorts/e2HxqLp8yhw
YOUTUBE,83_oV3ZNXdI,Santa Baby 🧸🎀 #IVE #아이브 #LIZ #리즈 #Shorts,LIZ,512000,,,,,,https://www.youtube.com/shorts/83_oV3ZNXdI
YOUTUBE,ZTjfd3HY6hc,Gummy Bear 💚˚ʚ🧸ɞ˚❤️ #IVE #아이브 #REI #레이 #LEESEO #이서 #Shorts,REI/LEESEO,633000,,,,,,https://www.youtube.com/shorts/ZTjfd3HY6hc
YOUTUBE,uVF0PGHg4qw,Be My Baby 💝 #IVE #아이브 #GAEUL #가을 #Shorts,GAEUL,368000,,,,,,https://www.youtube.com/shorts/uVF0PGHg4qw
YOUTUBE,b5U0CSGhEHQ,𝑃𝑟𝑒𝑡𝑡𝑦 𝐺𝑖𝑟𝑙𝑠 🖤🥀🩵 #이서 #규진 #홍은채 #Shorts,LEESEO,3800000,,,,,,https://www.youtube.com/shorts/b5U0CSGhEHQ
YOUTUBE,xLh5BfTMXpU,And a happy new year ₊✮⸜ ༘⋆ #IVE #아이브 #LIZ #리즈 #Shorts,LIZ,287000,,,,,,https://www.youtube.com/shorts/xLh5BfTMXpU
YOUTUBE,I4dDi7dDY94,기니력 𝙈𝘼𝙓 #IVE #아이브 #REI #레이 #Shorts,REI,732000,,,,,,https://www.youtube.com/shorts/I4dDi7dDY94
YOUTUBE,8_dRfJk3xAc,7(ㅏ요대전)공주 - 러브송 #IVE #아이브 #GAEUL #가을 #REI #레이 #LEESEO #이서 #Shorts,REI/GAEUL/LEESEO,1200000,,,,,2025-12-26,https://www.youtube.com/shorts/8_dRfJk3xAc
YOUTUBE,GQXvlWYFniQ,What is love? ത♡.° #IVE #아이브 #LEESEO #이서 #Shorts,LEESEO,519000,,,,,2025-12-27,https://www.youtube.com/shorts/GQXvlWYFniQ
YOUTUBE,Gc1cql4btZw,⁶ 🤷‍♀️ ⁷ #IVE #아이브 #REI #레이 #Shorts,REI,4700000,,,,,,https://www.youtube.com/shorts/Gc1cql4btZw
YOUTUBE,wlNHOVv-yhc,MC녕을 지켜보는 멤버들🤍｜AAA 2025 BEHIND PREVIEW #Shorts,GROUP/UNKNOWN,449000,,,,,,https://www.youtube.com/shorts/wlNHOVv-yhc
YOUTUBE,-TP8ROEsN5s,이서의 크리스마스는 아직 -ing ❆ ₊⋆⊹ #IVE #아이브 #LEESEO #이서 #Shorts,LEESEO,437000,,,,,,https://www.youtube.com/shorts/-TP8ROEsN5s
YOUTUBE,xneWl7LdhIY,3 2 1 Go! #IVE #아이브 #LEESEO #이서 #Shorts,LEESEO,507000,,,,,,https://www.youtube.com/shorts/xneWl7LdhIY
YOUTUBE,uJ8whZmUQm4,안 녕 2️⃣ 0️⃣ 2️⃣ 6️⃣ 🐎 ˖*°࿐ #IVE #아이브  #Shorts,GROUP/UNKNOWN,726000,,,,,,https://www.youtube.com/shorts/uJ8whZmUQm4
YOUTUBE,rzjbiUCumTE,선배도 예쁜 나이 25살 ‎⁺˳✿⏦₊ #IVE #아이브 #GAEUL #가을 #Shorts,GAEUL,546000,,,,,2026-01-01,https://www.youtube.com/shorts/rzjbiUCumTE
YOUTUBE,JEwr0U5j7kQ,HoLIC 🪶──★ #IVE #아이브 #GAEUL #가을 #Shorts,GAEUL,595000,,,,,,https://www.youtube.com/shorts/JEwr0U5j7kQ
YOUTUBE,9nOA6O9tVUQ,Happy ②⓪ 🎇 #IVE #아이브 #Shorts,GROUP/UNKNOWN,1600000,,,,,2026-01-01,https://www.youtube.com/shorts/9nOA6O9tVUQ
YOUTUBE,Dr22yttjqlw,🖤𐙚₊˚⊹ #IVE #아이브 #Shorts,GROUP/UNKNOWN,786000,,,,,2026-01-01,https://www.youtube.com/shorts/Dr22yttjqlw
YOUTUBE,nzdNGSA3vJI,🥀જ⁀➴🫨 #IVE #아이브 #REI #레이 #Shorts,REI,352000,,,,,,https://www.youtube.com/shorts/nzdNGSA3vJI
YOUTUBE,kOdCsUBGylA,𝘰𝘩 23 #IVE #아이브 #LIZ #리즈 #Shorts,LIZ,835000,,,,,,https://www.youtube.com/shorts/kOdCsUBGylA
YOUTUBE,keNCgMbv7I0,‎🎀ᩙ⋆｡˚♡ #IVE #아이브 #LEESEO #이서 #Shorts,LEESEO,262000,,,,,,https://www.youtube.com/shorts/keNCgMbv7I0
YOUTUBE,TqQ9AWQZuqM,ꉂꉂ ૮₍ ˊᗜˋ₎ა #IVE #아이브 #LIZ #리즈 #Shorts,LIZ,1500000,66782,854,,,,https://www.youtube.com/shorts/TqQ9AWQZuqM
YOUTUBE,8sp-4bXDDu4,♡̶ ---＞🖤 #IVE #아이브 #ANYUJIN #안유진 #Shorts,YUJIN,599000,,,,,,https://www.youtube.com/shorts/8sp-4bXDDu4
YOUTUBE,RMgblFgUn88,칼군무 on the bed #IVE #아이브 #ANYUJIN #안유진 #GAEUL #가을 #REI #레이 #Shorts,YUJIN/REI/GAEUL,2900000,,,,,,https://www.youtube.com/shorts/RMgblFgUn88
YOUTUBE,CoV9U9-9t_c,10대 마지막 이서 Vlog🎀  𓏲 ۫ 𓈒 ♡｜LEESEO LOG PREVIEW #Shorts,LEESEO,624000,,,,,,https://www.youtube.com/shorts/CoV9U9-9t_c
YOUTUBE,8g6nvXfrqDI,🎀🩷🐰 #IVE #아이브 #JANGWONYOUNG #장원영 #Shorts,WONYOUNG,1200000,,,,,,https://www.youtube.com/shorts/8g6nvXfrqDI
YOUTUBE,hm-yCCU70FM,다이브의 시선💓 | Note #2 : DANCE PRACTICE & BAND REHEARSAL | IVE WORLD TOUR 〈SHOW WHAT I AM〉 PREVIEW,GROUP/UNKNOWN,318000,,,,,,https://www.youtube.com/shorts/hm-yCCU70FM
YOUTUBE,rB9A0LgGOMk,You(=졸업) 🎓 #IVE #아이브 #LEESEO #이서 #Shorts,LEESEO,3100000,,,,,,https://www.youtube.com/shorts/rB9A0LgGOMk
YOUTUBE,HrMRL5Vxb2c,Gimme ReiSeo!! 🏎️ #IVE #아이브 #REI #레이 #LEESEO #이서 #Shorts,REI/LEESEO,933000,,,,,,https://www.youtube.com/shorts/HrMRL5Vxb2c
YOUTUBE,FlSN-5UoeII,ᶜᴴᴱᴱᴿᴸᴵᶻ 📣 #IVE #아이브 #LIZ #리즈 #Shorts,LIZ,1100000,,,,,,https://www.youtube.com/shorts/FlSN-5UoeII
YOUTUBE,scIzD_8Wtv8,폭우 속 우비소녀들의 리허설☔ | 2025 KBS 가요대축제 & 뮤직뱅크 글로벌 페스티벌 IN JAPAN BEHIND PREVIEW #Shorts,GROUP/UNKNOWN,324000,,,,,,https://www.youtube.com/shorts/scIzD_8Wtv8
YOUTUBE,_xePVQwNeHA,이서의 정성 가득 두쫀쿠🧆 | 언니들을 위한 깜짝 이벤트 ⋅˚₊ ୨୧ ₊˚⋅ 이서의 두쫀쿠 만들기 PREVIEW #Shorts,LEESEO,226000,,,,,,https://www.youtube.com/shorts/_xePVQwNeHA
YOUTUBE,DPICHjmf7A0,추운 겨울에도 리즈 ASMR과 함께☁️ l LIZ와 겨울나기🍊 l ASMR☃️ PREVIEW #Shorts,LIZ,227000,,,,,,https://www.youtube.com/shorts/DPICHjmf7A0
YOUTUBE,lAqpIrgmlF4,3학년 1반 현서의 졸업식 날｜학생 떠떠 졸업합니다 🎓✨️ ｜이서 고등학교 졸업식 BEHIND PREVIEW #Shorts,LEESEO,286000,,,,,,https://www.youtube.com/shorts/lAqpIrgmlF4
YOUTUBE,-L0VPLVNmeI,make me freeze 🩷⊹°˖➴🥶 #IVE #아이브 #GAEUL #가을 #Shorts,GAEUL,758000,,,,,,https://www.youtube.com/shorts/-L0VPLVNmeI
YOUTUBE,ZRnne0YZ0Jw,핑크가 퍼컬인 이서🩷 l LEESEO X 더샘 BEHIND PREVIEW #Shorts,LEESEO,409000,,,,,,https://www.youtube.com/shorts/ZRnne0YZ0Jw
YOUTUBE,aWEarAfsm7A,다이브와 함께한 팬사인회 현장✨｜상하이에서 만난 다이브💖✍️ (with.트립닷컴)｜상하이 팬사인회 BEHIND PREVIEW #Shorts,GROUP/UNKNOWN,284000,,,,,,https://www.youtube.com/shorts/aWEarAfsm7A
YOUTUBE,BpBycL1o39E,같은차즈가 19살일 때💭｜MMA 2025 BEHIND PREVIEW #Shorts,GROUP/UNKNOWN,231000,,,,,,https://www.youtube.com/shorts/BpBycL1o39E
YOUTUBE,rEm3fgD_qqM,리허설도 힘차게🎵｜2025 SBS 가요대전 BEHIND PREVIEW #Shorts,GROUP/UNKNOWN,271000,,,,,,https://www.youtube.com/shorts/rEm3fgD_qqM
